"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"LIB001","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=201&rpinum=LIB001","268-117 / 805-0016","DRIVE BELT (SHORT DRYER)","DENTAL FILM & X-RAY PROCESSORS
LITTON
P10","RPI Part #LIB001
OEM Part #268-117 / 805-0016
DRIVE BELT (SHORT DRYER)
100 x L025 Timing Belt
Effective belt length: 10""
Belt width 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Dryer Rack
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","100 x L025 Timing Belt
Effective belt length: 10""
Belt width 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB001.GIF",""
"LIB003","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=201&rpinum=LIB003","268-118 / 805-0019","DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P10","RPI Part #LIB003
OEM Part #268-118 / 805-0019
DRIVE BELT
160 x L025 Timing Belt
Effective belt length: 16""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Dryer Rack
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","160 x L025 Timing Belt
Effective belt length: 16""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB003.GIF",""
"LIB004","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=201&rpinum=LIB004","268-119 / 805-0007","DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P10","RPI Part #LIB004
OEM Part #268-119 / 805-0007
DRIVE BELT
170 x L025 Timing Belt
Effective belt length: 17""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Developer, Fixer, and Washer Racks
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","170 x L025 Timing Belt
Effective belt length: 17""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB004.GIF",""
"LIB001","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=200&rpinum=LIB001","268-117 / 805-0016","DRIVE BELT (SHORT DRYER)","DENTAL FILM & X-RAY PROCESSORS
LITTON
P4","RPI Part #LIB001
OEM Part #268-117 / 805-0016
DRIVE BELT (SHORT DRYER)
100 x L025 Timing Belt
Effective belt length: 10""
Belt width 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Dryer Rack
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","100 x L025 Timing Belt
Effective belt length: 10""
Belt width 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB001.GIF",""
"LIB002","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=200&rpinum=LIB002","268-116 / 805-0017","MAIN DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P4","RPI Part #LIB002
OEM Part #268-116 / 805-0017
MAIN DRIVE BELT
100 x L037 Timing Belt
Effective belt length: 10""
Belt width: 3/8""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Main Drive System
Model(s) This Part Fits: P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","100 x L037 Timing Belt
Effective belt length: 10""
Belt width: 3/8""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB002.GIF",""
"LIB003","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=200&rpinum=LIB003","268-118 / 805-0019","DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P4","RPI Part #LIB003
OEM Part #268-118 / 805-0019
DRIVE BELT
160 x L025 Timing Belt
Effective belt length: 16""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Dryer Rack
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","160 x L025 Timing Belt
Effective belt length: 16""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB003.GIF",""
"LIB004","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=200&rpinum=LIB004","268-119 / 805-0007","DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P4","RPI Part #LIB004
OEM Part #268-119 / 805-0007
DRIVE BELT
170 x L025 Timing Belt
Effective belt length: 17""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Developer, Fixer, and Washer Racks
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","170 x L025 Timing Belt
Effective belt length: 17""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB004.GIF",""
"LIO005","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=200&rpinum=LIO005","268-120 / 805-0009","O-RING","DENTAL FILM & X-RAY PROCESSORS
LITTON
P4","RPI Part #LIO005
OEM Part #268-120 / 805-0009
Industry Part #AS568-155
O-RING
1 per package
3.987"" ID x 4.193"" OD x .103"" C/S
Material: Nitrile (Buna N)
Duro: 70
Model(s) This Part Fits: P4, P6
Catalog Page(s): 4-800, 6-501, 6-502
Part Description Updated: 12/16/2009","1 per package
3.987"" ID x 4.193"" OD x .103"" C/S
Material: Nitrile (Buna N)
Duro: 70","http://www.rpiparts.com/pimages/LIO005.GIF",""
"LIB001","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=202&rpinum=LIB001","268-117 / 805-0016","DRIVE BELT (SHORT DRYER)","DENTAL FILM & X-RAY PROCESSORS
LITTON
P6","RPI Part #LIB001
OEM Part #268-117 / 805-0016
DRIVE BELT (SHORT DRYER)
100 x L025 Timing Belt
Effective belt length: 10""
Belt width 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Dryer Rack
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","100 x L025 Timing Belt
Effective belt length: 10""
Belt width 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB001.GIF",""
"LIB002","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=202&rpinum=LIB002","268-116 / 805-0017","MAIN DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P6","RPI Part #LIB002
OEM Part #268-116 / 805-0017
MAIN DRIVE BELT
100 x L037 Timing Belt
Effective belt length: 10""
Belt width: 3/8""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Main Drive System
Model(s) This Part Fits: P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","100 x L037 Timing Belt
Effective belt length: 10""
Belt width: 3/8""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB002.GIF",""
"LIB003","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=202&rpinum=LIB003","268-118 / 805-0019","DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P6","RPI Part #LIB003
OEM Part #268-118 / 805-0019
DRIVE BELT
160 x L025 Timing Belt
Effective belt length: 16""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Dryer Rack
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","160 x L025 Timing Belt
Effective belt length: 16""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB003.GIF",""
"LIB004","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=202&rpinum=LIB004","268-119 / 805-0007","DRIVE BELT","DENTAL FILM & X-RAY PROCESSORS
LITTON
P6","RPI Part #LIB004
OEM Part #268-119 / 805-0007
DRIVE BELT
170 x L025 Timing Belt
Effective belt length: 17""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200
Fits: Developer, Fixer, and Washer Racks
Model(s) This Part Fits: P10, P4, P6
Catalog Page(s): 4-800
Part Description Updated: 12/16/2009","170 x L025 Timing Belt
Effective belt length: 17""
Belt width: 1/4""
Grooves per inch: 5
Pitch (measured from center line of tooth to center line of next tooth: 0.200","http://www.rpiparts.com/pimages/LIB004.GIF",""
"LIO005","http://www.rpiparts.com/PartPage.asp?equip=10&oem=39&model=202&rpinum=LIO005","268-120 / 805-0009","O-RING","DENTAL FILM & X-RAY PROCESSORS
LITTON
P6","RPI Part #LIO005
OEM Part #268-120 / 805-0009
Industry Part #AS568-155
O-RING
1 per package
3.987"" ID x 4.193"" OD x .103"" C/S
Material: Nitrile (Buna N)
Duro: 70
Model(s) This Part Fits: P4, P6
Catalog Page(s): 4-800, 6-501, 6-502
Part Description Updated: 12/16/2009","1 per package
3.987"" ID x 4.193"" OD x .103"" C/S
Material: Nitrile (Buna N)
Duro: 70","http://www.rpiparts.com/pimages/LIO005.GIF",""
"ATA644","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATA644","43224-1","REMOTE SOLENOID WATER VALVE ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATA644
OEM Part #43224-1
REMOTE SOLENOID WATER VALVE ASSEMBLY
115 VAC; 60 Hz
Fits: Incoming water line to processor base
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 1/20/2009","115 VAC; 60 Hz","http://www.rpiparts.com/pimages/ATA644.GIF",""
"ATA670","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATA670","43330","HEATER AND FAN ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATA670
OEM Part #43330
HEATER AND FAN ASSEMBLY
Fan: 120VAC, 50/60 Hz.
Heater: 360W, 120VAC, ~33.0 Ω
Includes all parts as shown
Does not include the plastic mounting plate. If possible, use the existing mounting plate for installation.
( See Notes: below )
Fits: Cover Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","Fan: 120VAC, 50/60 Hz.
Heater: 360W, 120VAC, ~33.0 Ω
Includes all parts as shown
Does not include the plastic mounting plate. If possible, use the existing mounting plate for installation.
( See Notes: below )","http://www.rpiparts.com/pimages/ATA670.GIF","Notes: Includes
Overheat Thermostat ( RPI Part #ATT669 )
Heater Element ( RPI Part #ATH668 )
Fan ( RPI Part #ATF667 )"
"ATB643","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATB643","43420","BASE PC BOARD","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATB643
OEM Part #43420
BASE PC BOARD
115 VAC; 60Hz
Fits: Base Assembly
Model(s) This Part Fits: A/T 2000
Catalog Page(s): 4-600
Part Description Updated: 1/20/2009","115 VAC; 60Hz","http://www.rpiparts.com/pimages/ATB643.GIF","Notes: This PC Board is HumiSeal® Conformal Coated! A/T2000 only"
"ATF667","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATF667","43530","FAN","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATF667
OEM Part #43530
FAN
120VAC, 50/60 Hz.
2.77"" W x 3.11"" D x 10.43"" Lg
1/4"" tabs
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )
Fits: Heater and Fan Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","120VAC, 50/60 Hz.
2.77"" W x 3.11"" D x 10.43"" Lg
1/4"" tabs
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )","http://www.rpiparts.com/pimages/ATF667.GIF",""
"ATH639","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATH639","43290","HEATER BAR ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATH639
OEM Part #43290
HEATER BAR ASSEMBLY
115V, 100W, 130Ω
5KΩ Thermistors @ 25°C
Includes (2) O-rings ( RPI Part #RPO244 )
Fits: Base Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 12/4/2013","115V, 100W, 130Ω
5KΩ Thermistors @ 25°C
Includes (2) O-rings ( RPI Part #RPO244 )","http://www.rpiparts.com/pimages/ATH639.GIF",""
"ATH647","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATH647","43440","BASE WIRING HARNESS","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATH647
OEM Part #43440
BASE WIRING HARNESS
Fits: Base Assembly
Model(s) This Part Fits: A/T 2000
Catalog Page(s): 4-600, 4-601
Part Description Updated: 2/10/2012","","http://www.rpiparts.com/pimages/ATH647.GIF",""
"ATH668","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATH668","43811","HEATER ELEMENT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATH668
OEM Part #43811
HEATER ELEMENT
360W, 120VAC, ~33.0 Ω
1.61"" T x 1.69"" D x 7.64"" Lg.
15"" lead wires
Includes Overheat Thermostat ( RPI Part #ATT669 )
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )
Fits: Heater and Fan Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","360W, 120VAC, ~33.0 Ω
1.61"" T x 1.69"" D x 7.64"" Lg.
15"" lead wires
Includes Overheat Thermostat ( RPI Part #ATT669 )
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )","http://www.rpiparts.com/pimages/ATH668.GIF",""
"ATK646","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATK646","43942, 43445 (Drive Motor Wiring Harness only), 43441 (PC Board Drive Motor only)","DRIVE MOTOR BOARD WITH HARNESS","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATK646
OEM Part #43942, 43445 (Drive Motor Wiring Harness only), 43441 (PC Board Drive Motor only)
DRIVE MOTOR BOARD WITH HARNESS
115 VAC
Includes:
Speed Control PC Board
(1) Butt Connector (RPI Part #RPT011)
(1) Wrench
(1) Cable Tie 8” (RPI Part #RPT278)
(2) Cable Tie 4” (RPI Part #RPT083)
Fits: Motor Block Assembly
Model(s) This Part Fits: A/T 2000
Catalog Page(s): 4-600
Part Description Updated: 12/4/2013","Speed Control PC Board
(1) Butt Connector (RPI Part #RPT011)
(1) Wrench
(1) Cable Tie 8” (RPI Part #RPT278)
(2) Cable Tie 4” (RPI Part #RPT083)","http://www.rpiparts.com/pimages/ATK646.GIF","Notes: The Drive Motor Board is HumiSeal® Conformal Coated. Part fits A/T2000 only."
"ATS641","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATS641","43447","WATER LEVEL SENSOR","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATS641
OEM Part #43447
WATER LEVEL SENSOR
Material: Pins 303 SS
Fits: Base Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 12/8/2008","Material: Pins 303 SS","http://www.rpiparts.com/pimages/ATS641.GIF",""
"ATS642","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATS642","30552","THUMB SCREW","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATS642
OEM Part #30552
THUMB SCREW
8 per package
6-32 x 3/8
Material: Nylon® 66
Fits: Molded Base / Fixer & Developer Circulator Cover
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","8 per package
6-32 x 3/8
Material: Nylon® 66","http://www.rpiparts.com/pimages/ATS642.GIF",""
"ATT669","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATT669","(OEM Part # Not Available)","OVERHEAT THERMOSTAT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATT669
OEM Part # (OEM Part # Not Available)
OVERHEAT THERMOSTAT
Factory set at 60°C
1/4"" tabs
Can only be used in Heater Element ( RPI Part #ATH668 ) and Heater and Fan Assembly ( RPI Part #ATA670 )
RPI Advantage! RPI's Thermostat is replaceable unlike the OEM's Thermostat
Fits: Heater Element
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 6/25/2014","Factory set at 60°C
1/4"" tabs
Can only be used in Heater Element ( RPI Part #ATH668 ) and Heater and Fan Assembly ( RPI Part #ATA670 )
RPI Advantage! RPI's Thermostat is replaceable unlike the OEM's Thermostat","http://www.rpiparts.com/pimages/ATT669.GIF",""
"ATV645","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATV645","(OEM Part # Not Available)","SOLENOID VALVE ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATV645
OEM Part # (OEM Part # Not Available)
SOLENOID VALVE ASSEMBLY
115 VAC; 60 Hz
Fits: Remote Solenoid Water Valve Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS
Catalog Page(s): 4-600
Part Description Updated: 6/25/2014","115 VAC; 60 Hz","http://www.rpiparts.com/pimages/ATV645.GIF",""
"ATW638","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=ATW638","43271","DRAIN TUBE WASHER","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #ATW638
OEM Part #43271
DRAIN TUBE WASHER
6 per package
Size: OD 7/8"", ID 9/16"", 1/16"" THK.
Material: EPDM
Fits: Drain Tube
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-601
Part Description Updated: 12/19/2008","6 per package
Size: OD 7/8"", ID 9/16"", 1/16"" THK.
Material: EPDM","http://www.rpiparts.com/pimages/ATW638.GIF",""
"RPF362","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=RPF362","01-101553S / 43106","LEVELER LEG","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #RPF362
OEM Part #01-101553S / 43106
LEVELER LEG
4 per package
1/4-20 x 1-1/2” lg. stem
Nylon® base with 7/8” hex for ease of adjustments
Fits: Chassis, Leveling Base
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000
Catalog Page(s): 4-601, 10-1509
Part Description Updated: 7/21/2014","4 per package
1/4-20 x 1-1/2” lg. stem
Nylon® base with 7/8” hex for ease of adjustments","http://www.rpiparts.com/pimages/RPF362.GIF",""
"RPF552","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=RPF552","41914","FUSE (8A, 250V) - 1/4 X 1-1/4 - TIME DELAY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #RPF552
OEM Part #41914
FUSE (8A, 250V) - 1/4 X 1-1/4 - TIME DELAY
5 per package
Type: Ceramic
Size: 1/4"" dia. x 1-1/4"" lg. - Time Delay
Also in Fuse Kit ( RPI Part #RPK411 )
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-601, 6-306
Part Description Updated: 9/15/2014","5 per package
Type: Ceramic
Size: 1/4"" dia. x 1-1/4"" lg. - Time Delay
Also in Fuse Kit ( RPI Part #RPK411 )","http://www.rpiparts.com/pimages/RPF552.GIF",""
"RPH638","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=RPH638","90219 / 646-0047P1","FUSE HOLDER (MAIN)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #RPH638
OEM Part #90219 / 646-0047P1
FUSE HOLDER (MAIN)
3/16"" quick connect tab
Accomodates standard 1/4"" x 1-1/4"" fuse
20A @ 250VAC
Fits .50"" dia. mounting hole
Includes mounting hardware
Fits: Back panel
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR, GXP™, Peri Pro, Peri Pro II, Peri Pro III
Catalog Page(s): 4-601, 4-604, 4-853
Part Description Updated: 7/21/2014","3/16"" quick connect tab
Accomodates standard 1/4"" x 1-1/4"" fuse
20A @ 250VAC
Fits .50"" dia. mounting hole
Includes mounting hardware","http://www.rpiparts.com/pimages/RPH638.GIF",""
"RPO244","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=RPO244","43362","O-RING","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #RPO244
OEM Part #43362
Industry Part #AS568-203
O-RING
6 per package
Material: Silicone, Duro: 60
.296"" ID x .574"" OD x .139"" C/S
Color: Red
Fits: Heater Bar Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000
Catalog Page(s): 4-600, 10-1203, 6-501, 6-502, 10-1508
Part Description Updated: 4/23/2013","6 per package
Material: Silicone, Duro: 60
.296"" ID x .574"" OD x .139"" C/S
Color: Red","http://www.rpiparts.com/pimages/RPO244.GIF",""
"RPT276","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=RPT276","(OEM Part # Not Available)","TUBING (1/4"" OD CLEAR POLY)","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #RPT276
OEM Part # (OEM Part # Not Available)
TUBING (1/4"" OD CLEAR POLY)
Sold by the foot, reel not included
Size: .159"" ID x .250"" OD
Material: Polyurethane
Fits: See Notes below
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, ACL2S1, ACL2S1ND (2005 and Earlier), ACL2S2, ACL2S2ND (2005 and Earlier), ACL4D2, ACL4D2ND (2005 and Earlier), ACL6T2, ACL6T2ND (2005 and Earlier), ALCQL82, ALCQL82D, ALCRL62, ALCRL62D, ALCSL11, ALCSL11D, ALCSL12, ALCSL12D, ALCSL21, ALCSL21D, ALCSL22, ALCSL22D, ALCTL31, ALCTL31D, ALCTL32, ALCTL32D, ALCTL41, ALCTL41D, ALCTL42, ALCTL42D, AMD-100, AMD-100-2, AMD-100-3, AMD-101, AMD-2, AMD-2-115, AMD-4, AMD-6, CA-711, CA-711, CA-713, CA-713, CA-721, CA-721, CA-723, CA-723, CA-725, CA-725, CL21, CL22, CL32, CL52, Statim 2000, Statim 5000, Statim G4 2000, Statim G4 5000, Validator 10, Validator Plus 10, Validator Plus 8
Catalog Page(s): 4-409, 4-410
Part Description Updated: 7/10/2014","Sold by the foot, reel not included
Size: .159"" ID x .250"" OD
Material: Polyurethane","http://www.rpiparts.com/pimages/RPT276.GIF","Notes:
This tubing is included in the following Kits:
Syringe Pump/Extractor (RPI Part #RPT842)
Drain Tube Assembly Kit (Small) (RPI Part #RPK432)
Water Valve Assembly (RPI Part #ATA644)
Collection Container Kit (RPI Part #CMK181)"
"RPT277","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=425&rpinum=RPT277","(OEM Part # Not Available)","WRENCH TORX T20","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000","RPI Part #RPT277
OEM Part # (OEM Part # Not Available)
WRENCH TORX T20
Also included in Drive Motor Board with Harness (RPI Part #ATK646)
Model(s) This Part Fits: A/T 2000
Part Description Updated: 1/6/2015","Also included in Drive Motor Board with Harness (RPI Part #ATK646)","http://www.rpiparts.com/pimages/RPT277.GIF",""
"ATA670","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=429&rpinum=ATA670","43330","HEATER AND FAN ASSEMBLY","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 XR","RPI Part #ATA670
OEM Part #43330
HEATER AND FAN ASSEMBLY
Fan: 120VAC, 50/60 Hz.
Heater: 360W, 120VAC, ~33.0 Ω
Includes all parts as shown
Does not include the plastic mounting plate. If possible, use the existing mounting plate for installation.
( See Notes: below )
Fits: Cover Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","Fan: 120VAC, 50/60 Hz.
Heater: 360W, 120VAC, ~33.0 Ω
Includes all parts as shown
Does not include the plastic mounting plate. If possible, use the existing mounting plate for installation.
( See Notes: below )","http://www.rpiparts.com/pimages/ATA670.GIF","Notes: Includes
Overheat Thermostat ( RPI Part #ATT669 )
Heater Element ( RPI Part #ATH668 )
Fan ( RPI Part #ATF667 )"
"ATF667","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=429&rpinum=ATF667","43530","FAN","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 XR","RPI Part #ATF667
OEM Part #43530
FAN
120VAC, 50/60 Hz.
2.77"" W x 3.11"" D x 10.43"" Lg
1/4"" tabs
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )
Fits: Heater and Fan Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","120VAC, 50/60 Hz.
2.77"" W x 3.11"" D x 10.43"" Lg
1/4"" tabs
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )","http://www.rpiparts.com/pimages/ATF667.GIF",""
"ATH668","http://www.rpiparts.com/PartPage.asp?equip=10&oem=3&model=429&rpinum=ATH668","43811","HEATER ELEMENT","DENTAL FILM & X-RAY PROCESSORS
AIR TECHNIQUES
A/T 2000 XR","RPI Part #ATH668
OEM Part #43811
HEATER ELEMENT
360W, 120VAC, ~33.0 Ω
1.61"" T x 1.69"" D x 7.64"" Lg.
15"" lead wires
Includes Overheat Thermostat ( RPI Part #ATT669 )
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )
Fits: Heater and Fan Assembly
Model(s) This Part Fits: A/T 2000, A/T 2000 PLUS, A/T 2000 XR
Catalog Page(s): 4-600
Part Description Updated: 12/19/2008","360W, 120VAC, ~33.0 Ω
1.61"" T x 1.69"" D x 7.64"" Lg.
15"" lead wires
Includes Overheat Thermostat ( RPI Part #ATT669 )
Also included in Heater and Fan Assembly ( RPI Part #ATA670 )","http://www.rpiparts.com/pimages/ATH668.GIF",""
