"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection8","selection3_selection9","selection3_selection10"
"CVA002","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVA002","(OEM Part # Not Available)","FOOTSWITCH RECEPTACLE ASSEMBLY","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVA002
OEM Part # (OEM Part # Not Available)
FOOTSWITCH RECEPTACLE ASSEMBLY
25"" lg. shielded cable
Includes: Bipolar Receptacle (RPI Part #CVR003), Monopolar Receptacle (RPI Part #CVR004), and mounting hardware
Fits: Rear Panel
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","25"" lg. shielded cable
Includes: Bipolar Receptacle (RPI Part #CVR003), Monopolar Receptacle (RPI Part #CVR004), and mounting hardware","http://www.rpiparts.com/pimages/CVA002.GIF",""
"CVA005","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVA005","(OEM Part # Not Available)","POWER HARNESS ASSEMBLY","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVA005
OEM Part # (OEM Part # Not Available)
POWER HARNESS ASSEMBLY
Includes: Fuse Holder (RPI Part #RPH904), AC Inlet Receptacle (RPI Part #RPR710), Power Switch/Circuit Breaker (RPI Part #CVS006), heat shrink tubing and mounting hardware
Fits: Rear Panel to Transformer
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","Includes: Fuse Holder (RPI Part #RPH904), AC Inlet Receptacle (RPI Part #RPR710), Power Switch/Circuit Breaker (RPI Part #CVS006), heat shrink tubing and mounting hardware","http://www.rpiparts.com/pimages/CVA005.GIF",""
"CVA007","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVA007","(OEM Part # Not Available)","VOLUME CONTROL ASSEMBLY","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVA007
OEM Part # (OEM Part # Not Available)
VOLUME CONTROL ASSEMBLY
100 Ώ Potentiometer
19"" lg. wires with connector
Includes: Mounting hardware and cable clamp
Fits: Rear Panel
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","100 Ώ Potentiometer
19"" lg. wires with connector
Includes: Mounting hardware and cable clamp","http://www.rpiparts.com/pimages/CVA007.GIF",""
"CVA015","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVA015","(OEM Part # Not Available)","RETURN MODULE ASSEMBLY","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVA015
OEM Part # (OEM Part # Not Available)
RETURN MODULE ASSEMBLY
Replacement for the REM® Assembly
Switch: 0.1A @ 125/250V, 50/60 Hz.
Fits: Front Panel
Model(s) This Part Fits: Force 2-2
Catalog Page(s): 5-600
Part Description Updated: 10/23/2015","Replacement for the REM® Assembly
Switch: 0.1A @ 125/250V, 50/60 Hz.","http://www.rpiparts.com/pimages/CVA015.GIF",""
"CVP008","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVP008","207 500 147","KEYPAD (MONOPOLAR)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","Click image for larger view","Size: 3.50"" x 8.00""
Material: Anodized aluminum backing panel
Also available: Adhesive (RTV108) (RPI Part #RPA874)","",""
"CVP009","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVP009","207 500 148","KEYPAD (BIPOLAR)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","Click image for larger view","Size: 1.75"" x 3.25""
Material: Anodized aluminum backing panel
Also available: Adhesive (RTV108) (RPI Part #RPA874)","",""
"CVR003","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVR003","(OEM Part # Not Available)","BIPOLAR RECEPTACLE","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVR003
OEM Part # (OEM Part # Not Available)
BIPOLAR RECEPTACLE
3-Socket receptacle
Material: Aluminum body: clear finish
Termination style: Solder
Included in: Footswitch Receptacle Assembly (RPI Part #CVA002)
Fits: Rear Panel
Model(s) This Part Fits: Force 1C, Force 2-2, Force 2-8, Force 30, Force 4, Force 40, Force EZ, Force EZ-8, Force EZ-8C, Force EZ-C, Force FX, Force FX-8, Force FX-8C, Force FX-C, Force Triad
Part Description Updated: 2/3/2015","3-Socket receptacle
Material: Aluminum body: clear finish
Termination style: Solder
Included in: Footswitch Receptacle Assembly (RPI Part #CVA002)","http://www.rpiparts.com/pimages/CVR003.GIF",""
"CVR004","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVR004","(OEM Part # Not Available)","MONOPOLAR RECEPTACLE","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVR004
OEM Part # (OEM Part # Not Available)
MONOPOLAR RECEPTACLE
4-Socket receptacle
Material: Aluminum body: clear finish
Termination style: Solder
Included in: Footswitch Receptacle Assembly (RPI Part #CVA002)
Fits: Rear Panel
Model(s) This Part Fits: Force 1C, Force 2-2, Force 2-8, Force 30, Force 4, Force 40, Force EZ, Force EZ-8, Force EZ-8C, Force EZ-C, Force FX, Force FX-8, Force FX-8C, Force FX-C, Force Triad
Part Description Updated: 2/3/2015","4-Socket receptacle
Material: Aluminum body: clear finish
Termination style: Solder
Included in: Footswitch Receptacle Assembly (RPI Part #CVA002)","http://www.rpiparts.com/pimages/CVR004.GIF",""
"CVS006","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=CVS006","(OEM Part # Not Available)","POWER SWITCH/CIRCUIT BREAKER","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #CVS006
OEM Part # (OEM Part # Not Available)
POWER SWITCH/CIRCUIT BREAKER
Toggle Switch (On-Off); 12.5A circuit breaker
12.5A @ 125/250VAC, 50/60 Hz
1/4"" Tabs
Mounting hole size: .500"" dia.
Includes: Mounting hardware
Included in: Power Harness Assembly (RPI Part #CVA005)
Fits: Rear Panel
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","Toggle Switch (On-Off); 12.5A circuit breaker
12.5A @ 125/250VAC, 50/60 Hz
1/4"" Tabs
Mounting hole size: .500"" dia.
Includes: Mounting hardware
Included in: Power Harness Assembly (RPI Part #CVA005)","http://www.rpiparts.com/pimages/CVS006.GIF",""
"LMD031","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=LMD031","239 750 029","NUMERIC DISPLAY LED","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #LMD031
OEM Part #239 750 029
NUMERIC DISPLAY LED
3 per package
7 Segment display (red)
Character height: 7.62mm (.30"")
Configuration: 10 Pin DIP
Fits: Display Board
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","3 per package
7 Segment display (red)
Character height: 7.62mm (.30"")
Configuration: 10 Pin DIP","http://www.rpiparts.com/pimages/LMD031.GIF",""
"LMD032","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=LMD032","239 750 022","LED LIGHT BAR","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #LMD032
OEM Part #239 750 022
LED LIGHT BAR
Color: 4 Yellow light emitting sections
Configuration: 16 Pin DIP
Fits: Display Board
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","Color: 4 Yellow light emitting sections
Configuration: 16 Pin DIP","http://www.rpiparts.com/pimages/LMD032.GIF",""
"LMD033","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=LMD033","239 750 039","LED INDICATOR (GREEN)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #LMD033
OEM Part #239 750 039
LED INDICATOR (GREEN)
3 per package
Configuration: 8 Pin DIP
Fits: Display Board
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","3 per package
Configuration: 8 Pin DIP","http://www.rpiparts.com/pimages/LMD033.GIF",""
"LMD034","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=LMD034","239 750 042","LED INDICATOR (RED)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #LMD034
OEM Part #239 750 042
LED INDICATOR (RED)
3 per package
Configuration: 8 Pin DIP
Fits: Display Board
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","3 per package
Configuration: 8 Pin DIP","http://www.rpiparts.com/pimages/LMD034.GIF",""
"LMD035","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=LMD035","239 750 033","LED INDICATOR (YELLOW)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #LMD035
OEM Part #239 750 033
LED INDICATOR (YELLOW)
3 per package
Configuration: 8 Pin DIP
Fits: Display Board
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","3 per package
Configuration: 8 Pin DIP","http://www.rpiparts.com/pimages/LMD035.GIF",""
"LMP030","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=LMP030","215 200 085","LAMP","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #LMP030
OEM Part #215 200 085
LAMP
4 per package
12V, .055A, .66W
Axial Lead
Type: Incandescent
Can be used in place of radial lead bulb
Fits: Display Board
Model(s) This Part Fits: Force 2-2, Force FX, Force FX-C
Part Description Updated: 2/3/2015","4 per package
12V, .055A, .66W
Axial Lead
Type: Incandescent
Can be used in place of radial lead bulb","http://www.rpiparts.com/pimages/LMP030.GIF",""
"RPA874","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPA874","(OEM Part # Not Available)","ADHESIVE (RTV108)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPA874
OEM Part # (OEM Part # Not Available)
ADHESIVE (RTV108)
Size: 2.8 fl. oz. tube
Translucent silicone adhesive/sealant
Temperature Range: -75˚F to +400˚F
See Notes below for Models this part fits
Model(s) This Part Fits: Force 2-2, M11, M11D, M11D, M9, M9D, M9D
Catalog Page(s): 5-600, 10-1021
Part Description Updated: 10/23/2015","Size: 2.8 fl. oz. tube
Translucent silicone adhesive/sealant
Temperature Range: -75˚F to +400˚F
See Notes below for Models this part fits","http://www.rpiparts.com/pimages/RPA874.GIF","Notes:
Models This Part Fits:
M9-001 thru -019
M9D-001 thru -019
M11-001 thru -019
M11D-001 thru -019
Please see the Safety Data Sheet for this part. (Adobe PDF)"
"RPC881","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPC881","(OEM Part # Not Available)","HOSPITAL GRADE POWER CORD (13A @ 125VAC, RIGHT ANGLE, 15 ft.)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPC881
OEM Part # (OEM Part # Not Available)
HOSPITAL GRADE POWER CORD (13A @ 125VAC, RIGHT ANGLE, 15 ft.)
Length: 15 ft.; Color: Gray
16/3 SJT, 105˚C, 13A @ 125VAC
Plug Type: NEMA 5-15P; Clear
Connector Type: EN60320-C15 Right Angle (keyed mating feature)
Fits: Power Entry Module
Model(s) This Part Fits: Force 2-2
Catalog Page(s): 5-600
Part Description Updated: 10/23/2015","Length: 15 ft.; Color: Gray
16/3 SJT, 105˚C, 13A @ 125VAC
Plug Type: NEMA 5-15P; Clear
Connector Type: EN60320-C15 Right Angle (keyed mating feature)","http://www.rpiparts.com/pimages/RPC881.GIF",""
"RPF045","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPF045","646-0054P16","FUSE (1A, 250V) - 1/4 X 1-1/4 - FAST ACTING","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPF045
OEM Part #646-0054P16
FUSE (1A, 250V) - 1/4 X 1-1/4 - FAST ACTING
5 per package
Type: Glass; AGC Fast Acting
Size: 1/4"" dia. x 1-1/4"" lg.
Also in Fuse Kit (RPI Part #RPK410)
See Notes below
Model(s) This Part Fits: Force 2-2, GXP™
Catalog Page(s): 6-306, 4-853
Part Description Updated: 2/2/2015","5 per package
Type: Glass; AGC Fast Acting
Size: 1/4"" dia. x 1-1/4"" lg.
Also in Fuse Kit (RPI Part #RPK410)
See Notes below","http://www.rpiparts.com/pimages/RPF045.GIF","Notes: Fits on Gendex Film Processor PC Board Position: F1 and Covidien Force 2-2 Fuse Holder (RPI Part #RPH094)"
"RPF052","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPF052","215 005 039","FUSE (6A, 250V) - 1/4 X 1-1/4 - FAST ACTING","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPF052
OEM Part #215 005 039
FUSE (6A, 250V) - 1/4 X 1-1/4 - FAST ACTING
5 per package
Type: Glass; AGC Fast Acting
Size: 1/4"" dia. x 1-1/4"" lg.
Also in Fuse Kit (RPI Part #RPK410)
Fits: Power Suplly/RF Board
Model(s) This Part Fits: Force 2-2, Force 4
Catalog Page(s): 5-600, 6-306
Part Description Updated: 10/23/2015","5 per package
Type: Glass; AGC Fast Acting
Size: 1/4"" dia. x 1-1/4"" lg.
Also in Fuse Kit (RPI Part #RPK410)","http://www.rpiparts.com/pimages/RPF052.GIF",""
"RPH904","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPH904","(OEM Part # Not Available)","FUSE HOLDER","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPH904
OEM Part # (OEM Part # Not Available)
FUSE HOLDER
20A @ 250VAC; Accommodates standard 1/4"" x 1-1/4"" fuse
1/4"" Tabs; Black body
Mounting hole size: .500"" dia.; Mounts through front or rear of panel
Includes: Mounting hardware
Included in: Power Harness Assembly (RPI Part #CVA005)
Also available: Fuse (1A,250V) (RPI Part #RPF045)
Fits: Rear Panel
Model(s) This Part Fits: Force 2-2
Part Description Updated: 2/3/2015","20A @ 250VAC; Accommodates standard 1/4"" x 1-1/4"" fuse
1/4"" Tabs; Black body
Mounting hole size: .500"" dia.; Mounts through front or rear of panel
Includes: Mounting hardware
Included in: Power Harness Assembly (RPI Part #CVA005)
Also available: Fuse (1A,250V) (RPI Part #RPF045)","http://www.rpiparts.com/pimages/RPH904.GIF",""
"RPR710","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPR710","219235/20908","AC INLET RECEPTACLE","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPR710
OEM Part #219235/20908
AC INLET RECEPTACLE
15A @ 125VAC; 1/4"" Tabs
Keyed Mating Feature
Includes: (2) sets of mounting hardware
Fits panel cut-out: .787"" x 1.083""
Included in: Power Harness Assembly (RPI Part #CVA005)
Model(s) This Part Fits: Force 2-2, M4, Prestige/ Kavo
Catalog Page(s): 6-303, 9-202, 10-1305
Part Description Updated: 2/2/2015","15A @ 125VAC; 1/4"" Tabs
Keyed Mating Feature
Includes: (2) sets of mounting hardware
Fits panel cut-out: .787"" x 1.083""
Included in: Power Harness Assembly (RPI Part #CVA005)","http://www.rpiparts.com/pimages/RPR710.GIF","Notes: Regarding Prestige/Kavo:
This part fits Prestige/Kavo Model Version I, II & III."
"RPW906","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3819&rpinum=RPW906","(OEM Part # Not Available)","HOOK UP WIRE (BLACK)","ESU
COVIDIEN/VALLEYLAB
Force 2-2","RPI Part #RPW906
OEM Part # (OEM Part # Not Available)
HOOK UP WIRE (BLACK)
Sold by the foot (reel not included)
#18 AWG, 16/30 strands, UL 1569
Insulation: PVC; 221°F (105°C); 300V
For use with Footswitch Assembly (RPI Part #CVA001)
Fits: E6008 Monopolar Footswitch
Model(s) This Part Fits: Force 1C, Force 2-2, Force 2-8, Force 30, Force 4, Force 40, Force EZ, Force EZ-8, Force EZ-8C, Force EZ-C, Force FX, Force FX-8, Force FX-8C, Force FX-C, Force Triad
Catalog Page(s): 5-600
Part Description Updated: 10/23/2015","Sold by the foot (reel not included)
#18 AWG, 16/30 strands, UL 1569
Insulation: PVC; 221°F (105°C); 300V
For use with Footswitch Assembly (RPI Part #CVA001)","http://www.rpiparts.com/pimages/RPW906.GIF",""
"CVA001","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3820&rpinum=CVA001","(OEM Part # Not Available)","FOOTSWITCH ASSEMBLY","ESU
COVIDIEN/VALLEYLAB
Force 2-8","RPI Part #CVA001
OEM Part # (OEM Part # Not Available)
FOOTSWITCH ASSEMBLY
Monopolar
20A @ 125/250VAC
Fits: E6008 Monopolar Footswitch
Model(s) This Part Fits: Force 1C, Force 2-2, Force 2-8, Force 30, Force 4, Force 40, Force EZ, Force EZ-8, Force EZ-8C, Force EZ-C, Force FX, Force FX-8, Force FX-8C, Force FX-C, Force Triad
Catalog Page(s): 5-600
Part Description Updated: 10/23/2015","Monopolar
20A @ 125/250VAC","http://www.rpiparts.com/pimages/CVA001.GIF",""
"CVR003","http://www.rpiparts.com/PartPage.asp?equip=39&oem=212&model=3820&rpinum=CVR003","(OEM Part # Not Available)","BIPOLAR RECEPTACLE","ESU
COVIDIEN/VALLEYLAB
Force 2-8","RPI Part #CVR003
OEM Part # (OEM Part # Not Available)
BIPOLAR RECEPTACLE
3-Socket receptacle
Material: Aluminum body: clear finish
Termination style: Solder
Included in: Footswitch Receptacle Assembly (RPI Part #CVA002)
Fits: Rear Panel
Model(s) This Part Fits: Force 1C, Force 2-2, Force 2-8, Force 30, Force 4, Force 40, Force EZ, Force EZ-8, Force EZ-8C, Force EZ-C, Force FX, Force FX-8, Force FX-8C, Force FX-C, Force Triad
Part Description Updated: 2/3/2015","3-Socket receptacle
Material: Aluminum body: clear finish
Termination style: Solder
Included in: Footswitch Receptacle Assembly (RPI Part #CVA002)","http://www.rpiparts.com/pimages/CVR003.GIF",""
